date,manager,profit,flow,equity_sod,roe
4/18/2017,Anthony,71966.3,0,21227789.26,0.00339
4/19/2017,Anthony,565905.9,0,21299755.56,0.026568
4/20/2017,Anthony,280288.76,0,21865661.46,0.012818
4/21/2017,Anthony,-56035.3,0,22145950.22,-0.00253
4/24/2017,Anthony,575458.8,0,22089914.92,0.02605
4/25/2017,Anthony,209029.4,0,22665373.72,0.009222
4/26/2017,Anthony,599481.57,0,22874403.12,0.026207
4/27/2017,Anthony,316293.8,0,23473884.69,0.013474
4/28/2017,Anthony,-873080.66,0,23790178.49,-0.036699
5/1/2017,Anthony,222165.3,0,22917097.83,0.009694
5/2/2017,Anthony,239310,0,23139263.13,0.010342
5/3/2017,Anthony,-379998.75,0,23378573.13,-0.016254
5/4/2017,Anthony,-439302.56,0,22998574.38,-0.019101
5/5/2017,Anthony,113804.31,0,22559271.82,0.005044
5/8/2017,Anthony,-993595.8,0,22673076.13,-0.043822
5/9/2017,Anthony,-73577.55,0,21679480.33,-0.003393
5/10/2017,Anthony,-393940.03,0,21605902.78,-0.018232
5/11/2017,Anthony,-421724.44,0,21211962.75,-0.019881
5/12/2017,Anthony,-259892.52,0,20790238.31,-0.0125
5/15/2017,Anthony,-526465.29,0,20530345.79,-0.025643
5/16/2017,Anthony,-76346.42,0,20003880.5,-0.003816
5/17/2017,Anthony,-959687.55,0,19927534.08,-0.048158
5/18/2017,Anthony,-361366.02,0,18967846.53,-0.019051
5/19/2017,Anthony,509889.76,0,18606480.51,0.027403
5/22/2017,Anthony,708670.48,0,19116370.27,0.037071
5/23/2017,Anthony,-518665.9,0,19825040.75,-0.026162
5/24/2017,Anthony,-124146.7,0,19306374.85,-0.00643
5/25/2017,Anthony,4015.6,0,19182228.15,0.000209
5/26/2017,Anthony,-143427.6,0,19186243.75,-0.007475
5/30/2017,Anthony,102150.5,0,19042816.15,0.005364
5/31/2017,Anthony,274326.7,0,19144966.65,0.014328
6/1/2017,Anthony,96527.8,0,19419293.35,0.00497
6/2/2017,Anthony,-49790,0,19515821.15,-0.002551
6/5/2017,Anthony,-706054.6,0,19466031.15,-0.036271
6/6/2017,Anthony,105040.7,0,18759976.55,0.005599
6/7/2017,Anthony,43365.9,0,18865017.25,0.002298
6/8/2017,Anthony,6905.8,0,18908383.15,0.000365
6/9/2017,Anthony,-54769,0,18915288.95,-0.002895
6/12/2017,Anthony,363948.7,0,18860519.95,0.019296
6/13/2017,Anthony,363467,0,19224468.65,0.018906
6/14/2017,Anthony,698023.4,0,19587935.65,0.035635
6/15/2017,Anthony,-550260.5,0,20285959.05,-0.027125
6/16/2017,Anthony,-662207,0,19735698.55,-0.033553
6/19/2017,Anthony,442487.3,0,19073491.55,0.023199
6/20/2017,Anthony,-488905.4,0,19515978.85,-0.025051
6/21/2017,Anthony,191580.67,0,19027073.45,0.010068
6/22/2017,Anthony,643738.88,0,19218654.12,0.033495
6/23/2017,Anthony,673497.62,0,19862393,0.033908
6/26/2017,Anthony,1799146.98,0,20535890.62,0.087609
6/27/2017,Anthony,-1198369.75,0,22335037.6,-0.053654
6/28/2017,Anthony,259501.9,0,21136667.85,0.012277
6/29/2017,Anthony,246835.4,0,21396169.75,0.011536
6/30/2017,Anthony,453807.5,0,21643005.15,0.020967
7/3/2017,Anthony,396066.57,-47670,22049142.65,0.017962
7/5/2017,Anthony,152059,0,22445209.22,0.006774
7/6/2017,Anthony,-369888.75,0,22597268.22,-0.016368
7/7/2017,Anthony,744187,0,22227379.47,0.03348
7/10/2017,Anthony,50886,0,22971566.47,0.002215
7/11/2017,Anthony,-217491,0,23022452.47,-0.009446
7/12/2017,Anthony,730278,0,22804961.47,0.032022
7/13/2017,Anthony,1001925,0,23535239.47,0.042571
7/14/2017,Anthony,175466,0,24537164.47,0.007151
7/17/2017,Anthony,-272179,0,24712630.47,-0.011013
7/18/2017,Anthony,-52502,0,24440451.47,-0.002148
7/19/2017,Anthony,650529.33,0,24387949.47,0.026674
7/20/2017,Anthony,-56111,0,25038478.8,-0.00224
7/21/2017,Anthony,-129776,0,24982367.8,-0.005194
7/24/2017,Anthony,46161,0,24852591.8,0.001857
7/25/2017,Anthony,220358,0,24898752.8,0.00885
7/26/2017,Anthony,-99803,0,25119110.8,-0.003973
7/27/2017,Anthony,93305,0,25019307.8,0.003729
7/28/2017,Anthony,-191411,0,25112612.8,-0.007622
7/31/2017,Anthony,-941255.18,0,24921201.8,-0.037769
8/1/2017,Anthony,419550,0,23979946.62,0.017495
8/2/2017,Anthony,-378944,0,24399496.62,-0.01553
8/3/2017,Anthony,-121829,0,24020552.62,-0.005071
8/4/2017,Anthony,727364.6,0,23898723.62,0.030435
8/7/2017,Anthony,653587,0,24626088.22,0.02654
8/8/2017,Anthony,-1547842,0,25279675.22,-0.061228
8/9/2017,Anthony,977580.33,0,23731833.22,0.041192
8/10/2017,Anthony,-171424,0,24709413.55,-0.006937
8/11/2017,Anthony,1098221,0,24537989.55,0.044755
8/14/2017,Anthony,-76847.32,0,25636210.55,-0.002997
8/15/2017,Anthony,-91856.63,0,25559363.23,-0.003593
8/16/2017,Anthony,-427900.7,0,25467506.6,-0.016801
8/17/2017,Anthony,-422535.85,0,25039605.9,-0.016874
8/18/2017,Anthony,-750489.7,0,24617070.05,-0.030486
8/21/2017,Anthony,165095.5,0,23866580.35,0.006917
8/22/2017,Anthony,829608,0,24031675.85,0.034521
8/23/2017,Anthony,307060,0,24861283.85,0.01235
8/24/2017,Anthony,101972,0,25168343.85,0.004051
8/25/2017,Anthony,-1272420.5,0,25270315.85,-0.050352
8/28/2017,Anthony,555522.68,0,23997895.35,0.023148
8/29/2017,Anthony,474573.32,0,24553418.03,0.019328
8/30/2017,Anthony,1478741.5,0,25027991.35,0.059083
8/31/2017,Anthony,703599,0,26506732.85,0.026544
9/1/2017,Anthony,-8744.5,0,27210331.85,-0.000321
9/5/2017,Anthony,-1068431,0,27201587.35,-0.039278
9/6/2017,Anthony,970196.77,0,26133156.35,0.037125
9/7/2017,Anthony,691461.5,0,27103353.12,0.025512
9/8/2017,Anthony,375453,0,27794814.62,0.013508
9/11/2017,Anthony,-157937,0,28170267.62,-0.005606
9/12/2017,Anthony,-80470,0,28012330.62,-0.002872
9/13/2017,Anthony,145834,0,27931860.62,0.005221
9/14/2017,Anthony,-1235598,0,28077694.62,-0.044006
9/15/2017,Anthony,-246380.5,0,26842096.62,-0.009178
9/18/2017,Anthony,19725.5,0,26595716.12,0.000741
9/19/2017,Anthony,365152.5,0,26615441.62,0.013719
9/20/2017,Anthony,977782,0,26980594.12,0.03624
9/21/2017,Anthony,-215410,0,27958376.12,-0.007704
9/22/2017,Anthony,-57958.5,0,27742966.12,-0.002089
9/25/2017,Anthony,-328180.5,0,27685007.62,-0.011854
9/26/2017,Anthony,7618,0,27356827.12,0.000278
9/27/2017,Anthony,-67331.5,0,27364445.12,-0.00246
9/28/2017,Anthony,-167449.06,0,27297113.62,-0.006134
9/29/2017,Anthony,-198299.73,0,27129664.56,-0.007309
10/2/2017,Anthony,863973.76,0,26931364.83,0.03208
10/3/2017,Anthony,-153568.94,0,27795338.59,-0.005524
10/4/2017,Anthony,114711.55,0,27641769.65,0.004149
10/5/2017,Anthony,-222514.97,0,27756481.2,-0.008016
10/6/2017,Anthony,27536.71,0,27533966.23,0.001
10/9/2017,Anthony,138463,0,27561502.94,0.005023
10/10/2017,Anthony,19214,0,27699965.94,0.000693
10/11/2017,Anthony,426166,0,27719179.94,0.015374
10/12/2017,Anthony,98410,0,28145345.94,0.003496
10/13/2017,Anthony,28678,0,28243755.94,0.001015
10/16/2017,Anthony,-12545,0,28272433.94,-0.000443
10/17/2017,Anthony,-23699,0,28259888.94,-0.000838
10/18/2017,Anthony,29874,0,28236189.94,0.001058
10/19/2017,Anthony,-265226,0,28266063.94,-0.009383
10/20/2017,Anthony,-50720.14,0,28000837.94,-0.001811
10/23/2017,Anthony,-178475,0,27950117.8,-0.006385
10/24/2017,Anthony,299544.2,0,27771642.8,0.010785
10/25/2017,Anthony,-297979.5,0,28071187,-0.010615
10/26/2017,Anthony,-106411.5,0,27773207.5,-0.003831
10/27/2017,Anthony,71487,0,27666796,0.002583
10/30/2017,Anthony,-58526,0,27738283,-0.002109
10/31/2017,Anthony,641955.96,0,27679757,0.023192
11/1/2017,Anthony,-87261,0,28321712.96,-0.003081
11/2/2017,Anthony,-939,0,28234451.96,-3.30E-05
11/3/2017,Anthony,-11438,0,28233512.96,-0.000405
11/6/2017,Anthony,848469.69,0,28222074.96,0.030064
11/7/2017,Anthony,-1911026.19,0,29070544.65,-0.065737
11/8/2017,Anthony,20822.11,0,27159518.46,0.000766
11/9/2017,Anthony,-770894.03,0,27180340.57,-0.028362
11/10/2017,Anthony,56108,0,26409446.54,0.002124
11/13/2017,Anthony,382661,0,26465554.54,0.014458
11/14/2017,Anthony,-187643,0,26848215.54,-0.006989
11/15/2017,Anthony,336144.52,0,26660572.54,0.012608
11/16/2017,Anthony,645621.12,0,26996717.06,0.023914
11/17/2017,Anthony,358947.91,0,27642338.18,0.012985
11/20/2017,Anthony,187579.72,0,28001286.09,0.006698
11/21/2017,Anthony,-83984.33,0,28188865.81,-0.002979
11/22/2017,Anthony,-53012.06,0,28104881.48,-0.001886
11/24/2017,Anthony,48802.38,0,28051869.42,0.001739
11/27/2017,Anthony,316285.18,0,28100671.8,0.011255
11/28/2017,Anthony,662659.13,0,28416956.98,0.023319
11/29/2017,Anthony,-9231.91,0,29079616.11,-0.000317
11/30/2017,Anthony,330415.14,0,29070384.2,0.011366
12/1/2017,Anthony,1109156.86,0,29400799.34,0.037725
12/4/2017,Anthony,832482,0,30509956.2,0.027285
12/5/2017,Anthony,-34741.57,0,31342438.2,-0.001108
12/6/2017,Anthony,170461.02,0,31307696.63,0.005444
12/7/2017,Anthony,897228.88,0,31478157.65,0.028503
12/8/2017,Anthony,-315122.69,0,32375386.53,-0.009733
12/11/2017,Anthony,-57473.66,0,32060263.84,-0.001792
12/12/2017,Anthony,383829.52,0,32002790.18,0.011993
12/13/2017,Anthony,607591.58,0,32386619.7,0.01876
12/14/2017,Anthony,485293.85,0,32994211.28,0.014708
12/15/2017,Anthony,-189892.31,0,33479505.13,-0.005671
12/18/2017,Anthony,247399.28,0,33289612.82,0.007431
12/19/2017,Anthony,-1088827.76,0,33537012.1,-0.032466
12/20/2017,Anthony,292573.28,0,32448184.34,0.009016
12/21/2017,Anthony,247233.13,0,32740757.62,0.007551
12/22/2017,Anthony,113412.19,0,32987990.75,0.003437
12/26/2017,Anthony,-85378.32,0,33101402.94,-0.002579
12/27/2017,Anthony,-551319.52,0,33016024.62,-0.016698
12/28/2017,Anthony,-169796.58,0,32464705.1,-0.00523
12/29/2017,Anthony,-329739.47,0,32294908.52,-0.01021
1/2/2018,Anthony,-314709.12,0,50000000,-0.006294
1/3/2018,Anthony,23771.71,0,49685290.88,0.000478
1/4/2018,Anthony,237505.64,0,49709062.59,0.004777
1/5/2018,Anthony,737469.45,0,49946568.23,0.014765
1/8/2018,Anthony,299157.89,0,50684037.68,0.005902
1/9/2018,Anthony,19170.05,0,50983195.57,0.000376
1/10/2018,Anthony,647292.86,0,51002365.62,0.012691
1/11/2018,Anthony,64475.86,0,51649658.48,0.001248
1/12/2018,Anthony,265296.86,0,51714134.34,0.00513
1/16/2018,Anthony,-1272778.89,0,51979431.2,-0.024486
1/17/2018,Anthony,58164.29,0,50706652.31,0.001147
1/18/2018,Anthony,84717.3,0,50764816.6,0.001668
1/19/2018,Anthony,711921.34,0,50849533.9,0.014
1/22/2018,Anthony,-51544.33,0,51561455.24,-0.000999
1/23/2018,Anthony,463842.77,0,51509910.91,0.009004
1/24/2018,Anthony,-513230.99,0,51973753.68,-0.009874
1/25/2018,Anthony,-265240.94,0,51460522.69,-0.005154
1/26/2018,Anthony,-251116.26,0,51195281.75,-0.004905
1/29/2018,Anthony,-633245.3,0,50944165.49,-0.01243
1/30/2018,Anthony,-248898.85,0,50310920.19,-0.004947
1/31/2018,Anthony,-68991.74,0,50062021.34,-0.001378
2/1/2018,Anthony,-407691.68,0,49993029.6,-0.008154
2/2/2018,Anthony,-683646.67,0,49585337.92,-0.013787
2/5/2018,Anthony,-1514679.83,0,48901691.25,-0.030973
2/6/2018,Anthony,1293905.27,0,47387011.42,0.027305
2/7/2018,Anthony,461074.73,0,48680916.69,0.009471
2/8/2018,Anthony,-2060149.87,0,49141991.42,-0.041922
2/9/2018,Anthony,795739.67,0,47081841.55,0.016901
2/12/2018,Anthony,1335230.39,0,47877581.22,0.027888
2/13/2018,Anthony,579666.84,0,49212811.61,0.011778
2/14/2018,Anthony,501669.76,0,49792478.45,0.010075
2/15/2018,Anthony,762009.79,0,50294148.21,0.015151
2/16/2018,Anthony,-242108.05,0,51056158,-0.004741
2/20/2018,Anthony,-116440.96,0,50814049.95,-0.002291
2/21/2018,Anthony,-642410.15,0,50697608.99,-0.012671
2/22/2018,Anthony,352637.19,0,50055198.84,0.007044
2/23/2018,Anthony,834532.77,0,50407836.03,0.016555
2/26/2018,Anthony,736440.86,0,51242368.8,0.014371
2/27/2018,Anthony,-1414070.55,0,51978809.66,-0.027204
2/28/2018,Anthony,-393286.81,0,50564739.11,-0.007777
3/1/2018,Anthony,-1035638.11,0,50171452.3,-0.020641
3/2/2018,Anthony,-229384.71,0,49135814.19,-0.004668
3/5/2018,Anthony,383324.71,0,48906429.48,0.007837
3/6/2018,Anthony,381851.23,0,49289754.19,0.007747
3/7/2018,Anthony,-781182.72,0,49671605.42,-0.015726
3/8/2018,Anthony,-367001.19,0,48890422.7,-0.007506
3/9/2018,Anthony,900008.14,0,48523421.51,0.018547
3/12/2018,Anthony,-342226.49,0,49423429.65,-0.006924
3/13/2018,Anthony,361653.79,0,49081203.16,0.007368
3/14/2018,Anthony,1602682.83,0,49442856.95,0.032414
3/15/2018,Anthony,-1579610.62,0,51045539.78,-0.030945
3/16/2018,Anthony,773857.06,0,49465929.16,0.015644
3/19/2018,Anthony,-180234.25,0,50239786.22,-0.003587
3/20/2018,Anthony,-199337.86,0,50059551.97,-0.003982
3/21/2018,Anthony,194350.4,0,49860214.11,0.003897
3/22/2018,Anthony,-1107617.79,0,50054564.51,-0.022128
3/23/2018,Anthony,-589525.06,0,48946946.72,-0.012044
3/26/2018,Anthony,1611556.17,0,48357421.66,0.033325
3/27/2018,Anthony,-725071.64,0,49968977.83,-0.01451
3/28/2018,Anthony,-127699.45,0,49243906.19,-0.002593
3/29/2018,Anthony,105567.13,0,49116206.74,0.002149
4/2/2018,Anthony,-477985.74,0,49221773.87,-0.00971
4/3/2018,Anthony,650959.68,0,48743788.13,0.013354
4/4/2018,Anthony,287384.03,0,49394747.81,0.005818
4/5/2018,Anthony,252595.99,0,49682131.84,0.005084
4/6/2018,Anthony,-772452.02,0,49934727.83,-0.015469
4/9/2018,Anthony,-143926.01,0,49162275.81,-0.002927
4/10/2018,Anthony,698187.8,0,49018349.8,0.014243
4/11/2018,Anthony,-598765.28,0,49716537.6,-0.012043
4/12/2018,Anthony,240960.92,0,49117772.32,0.004905
4/13/2018,Anthony,-100332.2,0,49358733.24,-0.002032
4/16/2018,Anthony,980678.76,0,49258401.04,0.019908
4/17/2018,Anthony,1189689.94,0,50239079.8,0.02368
4/18/2018,Anthony,-129265.53,0,51428769.74,-0.002513
4/19/2018,Anthony,-450894.31,0,51299504.21,-0.008789
4/20/2018,Anthony,133818.57,0,50848609.9,0.002631
4/23/2018,Anthony,171085.04,0,50982428.47,0.003355
4/24/2018,Anthony,-221935.15,0,51153513.51,-0.004338
4/25/2018,Anthony,178903.53,0,50931578.36,0.003512
4/26/2018,Anthony,-1049535.72,0,51110481.89,-0.020534
4/27/2018,Anthony,-381577.46,0,50060946.17,-0.007622
4/30/2018,Anthony,20411.88,0,49679368.71,0.00041
5/1/2018,Anthony,792811.14,0,49699780.59,0.015952
5/2/2018,Anthony,102959.73,0,50492591.73,0.002039
5/3/2018,Anthony,543324.24,0,50595551.46,0.010738
5/4/2018,Anthony,-812758.26,0,51138875.7,-0.015893
5/7/2018,Anthony,450483.51,0,50326117.44,0.008951
5/8/2018,Anthony,536946.99,0,50776600.95,0.010574
5/9/2018,Anthony,-319947.42,0,51313547.94,-0.006235
5/10/2018,Anthony,1707306.58,0,50993600.52,0.03348
5/11/2018,Anthony,1101847.36,0,52700907.1,0.020907
5/14/2018,Anthony,584396.84,0,53802754.46,0.010861
5/15/2018,Anthony,-443276.73,0,54387151.3,-0.00815
5/16/2018,Anthony,575970.9,0,53943874.57,0.010677
5/17/2018,Anthony,168619.41,0,54519845.47,0.003092
5/18/2018,Anthony,-352120.55,0,54688464.88,-0.006438
5/21/2018,Anthony,695863.1,0,54336344.33,0.012806
5/22/2018,Anthony,-1200541.59,0,55032207.43,-0.021815
5/23/2018,Anthony,-141425.39,0,53831665.84,-0.002627
5/24/2018,Anthony,-347091.46,0,53690240.45,-0.006464
5/25/2018,Anthony,-740103.58,0,53343148.99,-0.013874
5/29/2018,Anthony,821512.63,0,52603045.41,0.015617
5/30/2018,Anthony,3089.6,0,53424558.04,5.70E-05
5/31/2018,Anthony,-452112.98,0,53427647.64,-0.008462
6/1/2018,Anthony,-164046.32,0,52975534.66,-0.003096
6/4/2018,Anthony,997588.28,0,52811488.34,0.018889
6/5/2018,Anthony,610742.79,0,53809076.62,0.01135
6/6/2018,Anthony,1166580.55,0,54419819.41,0.021436
6/7/2018,Anthony,397597.72,0,55586399.96,0.007152
6/8/2018,Anthony,640201.47,0,55983997.68,0.011435
6/11/2018,Anthony,896667.16,0,56624199.15,0.015835
6/12/2018,Anthony,8543.66,0,57520866.31,0.000148
6/13/2018,Anthony,-975896.71,0,57529409.97,-0.016963
6/14/2018,Anthony,-794183.1,0,56553513.26,-0.014043
6/15/2018,Anthony,-564237.91,0,55759330.16,-0.010119
6/18/2018,Anthony,642999.31,0,55195092.25,0.011649
6/19/2018,Anthony,1429558.87,0,55838091.56,0.025601
6/20/2018,Anthony,-749401.48,0,57267650.43,-0.013085
6/21/2018,Anthony,-46990.77,0,56518248.95,-0.000831
6/22/2018,Anthony,51304.24,0,56471258.18,0.000908
6/25/2018,Anthony,-877200.09,0,56522562.42,-0.015519
6/26/2018,Anthony,-948869.3,0,55645362.33,-0.017052
6/27/2018,Anthony,-1211413.05,0,54696493.03,-0.022147
6/28/2018,Anthony,55030.2,0,53485079.98,0.001028
6/29/2018,Anthony,-427174.59,0,53540110.18,-0.007978
7/2/2018,Anthony,419214.75,0,53112935.59,0.007892
7/3/2018,Anthony,600060.8,0,53532150.34,0.011209
7/5/2018,Anthony,1162006.57,0,54132211.14,0.021466
7/6/2018,Anthony,606266.46,0,55294217.71,0.010964
7/9/2018,Anthony,642394.95,0,55900484.17,0.011491
7/10/2018,Anthony,-2575340.84,0,56542879.12,-0.045546
7/11/2018,Anthony,1669338.29,0,53967538.28,0.030932
7/12/2018,Anthony,105162.85,0,55636876.57,0.00189
7/13/2018,Anthony,1034460.02,0,55742039.42,0.018557
7/16/2018,Anthony,-166562.59,0,56776499.44,-0.002933
7/17/2018,Anthony,791231.99,0,56609936.85,0.013976
7/18/2018,Anthony,-142207.41,0,57401168.84,-0.002477
7/19/2018,Anthony,1035942.13,0,57258961.43,0.018092
7/20/2018,Anthony,-184273.45,0,58294903.56,-0.003161
7/23/2018,Anthony,-531981.29,0,58110630.11,-0.009154
7/24/2018,Anthony,-821896.39,0,57578648.82,-0.014274
7/25/2018,Anthony,-456387.79,0,56756752.43,-0.008041
7/26/2018,Anthony,-590836.66,0,56300364.64,-0.010494
7/27/2018,Anthony,-658151.19,0,55709527.98,-0.011813
7/30/2018,Anthony,101455.33,0,55051376.79,0.001842
7/31/2018,Anthony,190036.44,0,55152832.12,0.003445
8/1/2018,Anthony,30068.62,0,55342868.56,0.000543
8/2/2018,Anthony,348417.84,0,55372937.18,0.006292
8/3/2018,Anthony,667261.58,0,55721355.02,0.011974
8/6/2018,Anthony,1366474.66,0,56388616.6,0.024233
8/7/2018,Anthony,510241.28,0,57755091.26,0.008834
8/8/2018,Anthony,938474.9,0,58265332.54,0.016106
8/9/2018,Anthony,9145.71,0,59203807.44,0.000154
8/10/2018,Anthony,-130449.21,0,59212953.15,-0.002203
8/13/2018,Anthony,376562.54,0,59082503.94,0.006373
8/14/2018,Anthony,119017.54,0,59459066.48,0.002001
8/15/2018,Anthony,-1584918.98,0,59578084.02,-0.026602
8/16/2018,Anthony,-22549.38,0,57993165.04,-0.000388
8/17/2018,Anthony,484297.52,0,57970615.66,0.008354
8/20/2018,Anthony,593950.42,0,58454913.18,0.01016
8/21/2018,Anthony,706633.37,0,59048863.6,0.011966
8/22/2018,Anthony,-199314.83,0,59755496.97,-0.003335
8/23/2018,Anthony,405360.21,0,59556182.14,0.006806
8/24/2018,Anthony,286105.72,0,59961542.35,0.004771
8/27/2018,Anthony,-226510.47,0,60247648.07,-0.003759
8/28/2018,Anthony,-148435.31,0,60021137.6,-0.002473
8/29/2018,Anthony,-5587.74,0,59872702.29,-9.30E-05
8/30/2018,Anthony,-435916.85,0,59867114.55,-0.007281
8/31/2018,Anthony,-569794.05,0,59431197.7,-0.009587
9/4/2018,Anthony,165644.8,0,58861403.65,0.002814
9/5/2018,Anthony,170223.03,0,59027048.45,0.002883
9/6/2018,Anthony,-652263.97,0,59197271.48,-0.011018
9/7/2018,Anthony,-306423.98,0,58545007.51,-0.005233
9/10/2018,Anthony,34965.14,0,58238583.53,0.0006
9/11/2018,Anthony,240731.02,0,58273548.67,0.004131
9/12/2018,Anthony,-99474.57,0,58514279.69,-0.0017
9/13/2018,Anthony,62767.54,0,58414805.12,0.001074
9/14/2018,Anthony,-31350.54,0,58477572.66,-0.000536
9/17/2018,Anthony,-515814.08,0,58446222.12,-0.008825
9/18/2018,Anthony,574060,0,57930408.04,0.009909
9/19/2018,Anthony,-516044.16,0,58504468.04,-0.00882
9/20/2018,Anthony,242571.3,0,57988423.88,0.004183
9/21/2018,Anthony,-309466.52,0,58230995.18,-0.005314
9/24/2018,Anthony,42893.39,0,57921528.66,0.00074
9/25/2018,Anthony,63895.51,0,57964422.05,0.001102
9/26/2018,Anthony,-157429.08,0,58028317.56,-0.002712
9/27/2018,Anthony,137190.55,0,57870888.48,0.00237
9/28/2018,Anthony,128767.05,0,58008079.03,0.002219
10/1/2018,Anthony,-1853510.06,0,58136846.08,-0.031881
10/2/2018,Anthony,-139401.63,0,56283336.02,-0.002476
10/3/2018,Anthony,2178463.67,0,56143934.39,0.038801
10/4/2018,Anthony,-981483.12,0,58322398.06,-0.016828
10/5/2018,Anthony,-25904.72,0,57340914.94,-0.000451
10/8/2018,Anthony,205176.77,0,57315010.22,0.003579
10/9/2018,Anthony,-150845.46,0,57520186.99,-0.002622
10/10/2018,Anthony,-1702716.21,0,57369341.53,-0.029679
10/11/2018,Anthony,-364595.21,0,55666625.32,-0.006549
10/12/2018,Anthony,-199205,0,55302030.11,-0.003602
10/15/2018,Anthony,319281.91,0,55102825.11,0.005794
10/16/2018,Anthony,1005196,0,55422107.02,0.018137
10/17/2018,Anthony,707855.34,0,56427303.02,0.012544
10/18/2018,Anthony,-457728.41,0,57135158.36,-0.008011
10/19/2018,Anthony,-859653.17,0,56677429.95,-0.015167
10/22/2018,Anthony,188532.46,0,55817776.78,0.003377
10/23/2018,Anthony,174065.52,0,56006309.24,0.003107
10/24/2018,Anthony,-2063203.67,0,56180374.76,-0.036724
10/25/2018,Anthony,1078977.65,0,54117171.09,0.019937
10/26/2018,Anthony,-1238178.62,0,55196148.74,-0.022432
10/29/2018,Anthony,-836657.11,0,53957970.12,-0.015505
10/30/2018,Anthony,1463253.59,0,53121313.01,0.027545
10/31/2018,Anthony,891219.29,0,54584566.6,0.016327
11/1/2018,Anthony,933335.98,0,55475785.89,0.016824
11/2/2018,Anthony,1487723.34,0,56409121.87,0.026373
11/5/2018,Anthony,-561028.07,0,57896845.21,-0.00969
11/6/2018,Anthony,-22212.57,0,57335817.14,-0.000387
11/7/2018,Anthony,106603.56,0,57313604.57,0.00186
11/8/2018,Anthony,528145.9,0,57420208.13,0.009197
11/9/2018,Anthony,-714603.91,0,57948354.03,-0.012331
11/12/2018,Anthony,-492895.07,0,57233750.12,-0.008611
11/13/2018,Anthony,334239.81,0,56740855.05,0.00589
11/14/2018,Anthony,-361671.03,0,57075094.86,-0.006336
11/15/2018,Anthony,626424.77,0,56713423.83,0.011045
11/16/2018,Anthony,275331.11,0,57339848.6,0.004801
11/19/2018,Anthony,-878779.74,0,57615179.71,-0.015252
11/20/2018,Anthony,-548679.74,0,56736399.97,-0.00967
11/21/2018,Anthony,998428.81,0,56187720.23,0.017769
11/23/2018,Anthony,144037.22,0,57186149.04,0.002518
11/26/2018,Anthony,984665.57,0,57330186.26,0.017175
11/27/2018,Anthony,-20260.48,0,58314851.83,-0.000347
11/28/2018,Anthony,726715.47,0,58294591.35,0.012466
11/29/2018,Anthony,542386.84,0,59021306.82,0.009189
11/30/2018,Anthony,-25568.06,0,59563693.66,-0.000429
12/3/2018,Anthony,918584.39,0,59538125.6,0.015428
12/4/2018,Anthony,-1426811.72,0,60456709.99,-0.0236
12/6/2018,Anthony,465957.32,0,59029898.27,0.007893
12/7/2018,Anthony,-1368646.63,0,59495855.59,-0.023004
12/10/2018,Anthony,695506.8,0,58127208.96,0.011965
12/11/2018,Anthony,-169419.55,0,58822715.76,-0.00288
12/12/2018,Anthony,504909.6,0,58653296.21,0.008608
12/13/2018,Anthony,-1122972.74,0,59158205.81,-0.018982
12/14/2018,Anthony,-1348266.16,0,58035233.07,-0.023231
12/17/2018,Anthony,-385730.8,0,56686966.91,-0.006804
12/18/2018,Anthony,539512.52,0,56301236.11,0.009582
12/19/2018,Anthony,-1557015.04,0,56840748.63,-0.027392
12/20/2018,Anthony,-20796.67,0,55283733.59,-0.000376
12/21/2018,Anthony,-2144000.37,0,55262936.92,-0.038796
12/24/2018,Anthony,-1120836.16,0,53118936.55,-0.0211
12/26/2018,Anthony,3735659.67,0,51998100.39,0.071842
12/27/2018,Anthony,264284.73,0,55733760.06,0.004741
12/28/2018,Anthony,-875124.8,0,55998044.79,-0.015627
12/31/2018,Anthony,377039.86,0,55122919.99,0.006839
1/2/2019,Anthony,191365.27,20000000,70000000,0.002733
1/3/2019,Anthony,-1825961.43,0,70191365.27,-0.026014
1/4/2019,Anthony,2136337.47,0,68365403.84,0.031248
1/7/2019,Anthony,3314616.68,0,70501741.31,0.047014
1/8/2019,Anthony,1865185.52,0,73816357.99,0.025267
1/9/2019,Anthony,543257.44,0,75681543.51,0.007178
1/10/2019,Anthony,1218397.77,0,76224800.95,0.015984
1/11/2019,Anthony,473446.4,0,77443198.72,0.006113
1/14/2019,Anthony,42713.4,0,77916645.12,0.000548
1/15/2019,Anthony,244752,0,77959358.52,0.003139
1/16/2019,Anthony,714960.86,0,78204110.52,0.009142
1/17/2019,Anthony,706718.4,0,78919071.38,0.008954
1/18/2019,Anthony,594739.33,0,79625789.78,0.007469
1/22/2019,Anthony,-753797.95,0,80220529.11,-0.009396
1/23/2019,Anthony,-597278.43,0,79466731.16,-0.007516
1/24/2019,Anthony,650161.4,0,78869452.73,0.008243
1/25/2019,Anthony,1163488.2,0,79519614.13,0.014631
1/28/2019,Anthony,-871879.2,0,80683102.33,-0.010806
1/29/2019,Anthony,-77860.1,0,79811223.13,-0.000975
1/30/2019,Anthony,557276.3,0,79733363.03,0.006989
1/31/2019,Anthony,-7409.69,0,80290639.33,-9.20E-05
2/1/2019,Anthony,961699.06,0,80283229.64,0.011978
2/4/2019,Anthony,-393868.2,0,81244928.7,-0.004847
2/5/2019,Anthony,152524.61,0,80851060.5,0.001886
